pod_name,namespace,cpu_request,cpu_limit,memory_request,memory_limit,cpu_usage,memory_usage,node_name,pod_status,restart_count,uptime_seconds,deployment_strategy,scaling_policy,network_bandwidth_usage
pod_150,kube-system,1.2248285752534525,1.2563634371198786,4040.4024164249813,6784.547356996902,1.0840793379686913,4533.277370789282,node_14,Failed,9,18483,Recreate,Auto,606.4773423207607
pod_151,kube-system,1.2749437448540772,1.0362887639743432,3170.0825343336924,1996.186151603376,1.7599072641341964,6353.8628736655155,node_12,Running,2,17420,RollingUpdate,Manual,812.6826249014985
pod_152,default,1.0405253008460638,1.1278853366376236,4036.9215635409932,4756.007493635583,3.3447944483275847,4064.529876786314,node_18,Succeeded,7,53357,RollingUpdate,Auto,256.49813011622234
pod_153,dev,0.8142747934890774,2.8789580305793536,1440.773426862043,1986.7268369043818,1.0641320943017134,7625.607355991278,node_46,Pending,3,48946,Recreate,Auto,164.54962865563928
pod_154,default,0.8708912857590407,3.8986466011475587,2670.4767655218357,2032.840543483743,3.38957951601828,6233.542465249119,node_7,Failed,2,32697,Recreate,Manual,985.1552740100797
pod_155,prod,1.2761580205515124,3.9851113310797315,3759.0966119179784,6927.739133913196,3.3120438509976253,5434.603820567834,node_22,Running,1,20678,Recreate,Manual,75.77687157123292
pod_156,prod,1.283840055399342,2.0344556260760838,3401.1402523474867,5761.293808691673,0.38574381851534456,4673.011461157918,node_33,Pending,2,68734,Recreate,Manual,427.13302477606265
pod_157,default,0.7248166099328096,2.718447665532902,638.7631172759276,2651.711965179668,1.8869230037935045,7413.182786991021,node_18,Succeeded,6,10201,RollingUpdate,Auto,704.3768024887779
pod_158,kube-system,0.6298374462119316,1.4640875257756225,1922.2737753771823,2164.745820870679,0.5077892481535997,2401.298513201229,node_39,Succeeded,9,84005,Recreate,Auto,608.7735763756539
pod_159,kube-system,0.25354339912764445,3.203345387209515,1108.3869165807985,4206.230488308875,2.844469607181696,5383.554613822024,node_9,Failed,7,11754,Recreate,Auto,520.3971579816634
pod_160,default,0.3955878527318808,2.94425303438725,268.13104560596196,7965.498336690897,3.86436469834862,487.5148194139383,node_36,Unknown,9,35090,RollingUpdate,Auto,325.8923526352567
pod_161,dev,0.38404845080097716,3.956559788287608,894.6739261446911,2332.776426970349,3.946244557736584,3378.490730302152,node_26,Unknown,5,6095,RollingUpdate,Manual,857.8449148994669
pod_162,dev,0.5363509876042012,3.192412893416977,2725.897872317675,7334.162328961816,2.6873566990650297,5042.615361509101,node_11,Unknown,6,79866,Recreate,Auto,355.769056676926
pod_163,dev,1.5494765995052324,3.524943560119421,3888.6824336255254,6234.4788950633765,2.378562175670318,7481.484626708324,node_49,Failed,4,60886,RollingUpdate,Manual,960.572021509022
pod_164,kube-system,1.0952880861157763,3.765101005906681,259.6827136962992,6639.135779411743,1.1286730028455123,7227.101053102098,node_9,Running,5,40726,RollingUpdate,Auto,644.0918608700251
pod_165,default,1.7693590069068907,2.6975331529675546,4092.2763167228563,1974.0839561780692,1.3854569138732042,1850.9656778306326,node_14,Pending,9,53815,Recreate,Manual,224.95450687793596
pod_166,prod,1.9095266328265934,3.1728974358601074,1330.8676485701474,2957.04593381212,2.295794374314326,7506.277520562897,node_39,Unknown,6,46391,Recreate,Manual,319.28233455335754
pod_167,default,1.5197238640689212,2.8177474583716045,252.67613450389553,3870.513820724417,0.037545841733329866,4129.310133349306,node_32,Succeeded,4,51097,RollingUpdate,Manual,39.81769327021056
pod_168,default,1.020392777543167,1.1113553443101774,2681.6315583279197,4361.978890318456,1.910579736598081,6206.00130668297,node_36,Succeeded,1,92266,RollingUpdate,Auto,384.2853048851478
pod_169,default,0.43919425691167835,2.4912124486819893,1357.8271793763051,7487.833818245766,3.9052853748776575,3640.2697537041277,node_44,Unknown,0,51819,Recreate,Manual,690.3652136726295
pod_170,prod,1.1111541758929397,3.6964437455843293,1477.965618815994,7398.02517906307,2.6537944636955513,4781.156113489766,node_16,Running,0,45994,Recreate,Auto,693.9871760887997
pod_171,default,0.17682822834224565,1.8413938195111834,1430.4960906470671,6625.503392054611,0.799464878217274,5504.072315180526,node_20,Running,5,75647,Recreate,Manual,981.646266935471
pod_172,kube-system,0.6235643122754181,0.6210466433988215,3077.2443353090766,1843.7075477110648,2.553110825433984,4430.088060823893,node_16,Succeeded,1,20832,RollingUpdate,Auto,771.9568419275236
pod_173,default,1.5186338908825185,3.2641903813852364,3476.338222446727,3287.8955776143243,2.3784048032954175,1786.689327199073,node_24,Failed,1,97634,Recreate,Auto,358.98955568559677
pod_174,prod,1.6501042436649622,3.0829739424490072,3039.625762718835,2449.7084269084135,1.8618467938695358,309.7371496564692,node_16,Running,1,14542,Recreate,Manual,749.4438200959582
pod_175,prod,0.9612927956360605,3.2990062212617497,2077.4073775876473,3821.8097494045146,0.6133330187165531,7978.8997337665005,node_42,Unknown,7,44015,RollingUpdate,Manual,992.0284256889292
pod_176,prod,1.2480534482735406,2.1912171337884496,757.5898086935133,1055.5539826767247,3.5866978042377697,2336.4961417529494,node_15,Pending,5,68756,Recreate,Auto,49.162770811724485
pod_177,prod,0.7161912651704916,2.613516181874361,3310.6222342736273,1083.8572023721567,3.161095672981196,2514.71617587779,node_21,Succeeded,4,68133,Recreate,Auto,419.3393104277339
pod_178,default,1.2108530008951515,3.222175980290882,3873.760004927818,717.5482349101395,0.2381207752026917,3154.7098723272065,node_0,Unknown,6,90015,RollingUpdate,Auto,912.5784703498124
pod_179,dev,1.927420818367008,3.8981667381312946,172.81001226042298,5645.8231583031475,0.6005725842945635,542.2840112534095,node_30,Succeeded,7,72689,Recreate,Manual,460.07494108109506
pod_180,dev,0.9389424776707122,3.073594379860508,3649.673689882654,2992.7984164978534,3.9921131689204077,2534.394234990662,node_12,Succeeded,0,67454,Recreate,Manual,926.6364163520082
pod_181,prod,0.7851224147951431,3.0050332748514834,3753.0211488586183,1719.8036903200787,2.3296397878604282,4060.587133497317,node_36,Failed,8,2937,RollingUpdate,Auto,487.92471971155106
pod_182,prod,1.654001348546677,0.5888889092015727,2797.0887099697907,7443.928482156336,1.067248897232529,3043.7742262853417,node_2,Succeeded,7,23511,RollingUpdate,Auto,557.6046520617965
pod_183,default,1.558285777016582,2.8532171256601035,774.051657415855,5214.997156193711,0.737107970039447,4855.166679947664,node_43,Pending,3,12411,Recreate,Auto,21.871470877627086
pod_184,dev,1.936444427940159,1.2496969629805028,2658.009251866797,1869.3416631246164,0.6141832887523986,7987.981107767865,node_24,Unknown,1,94412,Recreate,Manual,316.65619864769855
pod_185,prod,1.4256824351525805,0.5564079768302088,604.7196261742414,4027.8768270474384,0.8862446732265448,7649.429173248615,node_38,Unknown,5,32497,Recreate,Manual,541.107466175145
pod_186,prod,1.5889824816129177,1.3133758508959037,664.5741484412495,7777.430119258651,0.7822736629826599,2391.07987203241,node_47,Failed,1,15102,RollingUpdate,Auto,187.77804070922988
pod_187,default,1.0176185625413257,2.0246605001558637,2131.369225560311,5751.615408505039,1.2705183007154974,4365.90823264074,node_28,Failed,4,4485,RollingUpdate,Manual,109.35507827235702
pod_188,kube-system,1.745045588387181,2.7781106400076165,3227.4352654833688,2608.0748466399573,0.6295913170085292,7197.2668788898745,node_42,Running,3,66627,RollingUpdate,Manual,289.81683233760236
pod_189,default,1.7035371352274618,2.1168754336685813,3646.7714256724544,2592.089077537823,0.27824704218559226,2093.2749627163166,node_23,Unknown,4,92586,RollingUpdate,Manual,761.7931436078245
pod_190,kube-system,0.7884298404860498,2.7012677548996376,3834.0745126585707,5041.822166875016,0.2185047621532994,6338.078319910993,node_4,Running,4,76830,Recreate,Auto,227.83641506606355
pod_191,kube-system,0.9621457640117604,2.752227649443898,2607.970284721311,3199.586437009031,1.4151828729767395,1279.493864162897,node_37,Running,0,82277,Recreate,Manual,581.6835398199224
pod_192,prod,0.5201977340360595,3.653698643668439,2784.9604869933987,6792.631496070569,0.44941455988942014,140.68363010491885,node_18,Failed,1,40905,RollingUpdate,Auto,160.03494743307388
pod_193,prod,0.4382119342304287,0.8019448623170105,4040.2870952730054,3083.6666637491044,1.8644528376929816,6781.772566714813,node_19,Pending,3,62891,Recreate,Auto,256.729884890729
pod_194,prod,0.5603749799166297,0.6019071594432184,3269.21327527358,5244.368919738695,2.6299526752372824,7388.996197112918,node_31,Pending,6,86278,Recreate,Manual,191.02019884443388
pod_195,kube-system,0.5582699163927117,1.803015480809854,1048.610362282053,1607.571281023446,3.3065704223937096,6619.768877492592,node_32,Unknown,2,10737,RollingUpdate,Auto,993.6725670797699
pod_196,dev,1.1677789636462432,0.934827513664225,3869.079799711805,1872.8558446680352,3.3085271706544788,1685.0995234222555,node_31,Unknown,7,90997,RollingUpdate,Auto,394.0481894600675
pod_197,dev,0.604391630785112,3.499797673723194,393.11616212525894,1030.6936197202735,1.6013047452440796,7936.989852651679,node_26,Running,5,82850,RollingUpdate,Manual,699.9392394529029
pod_198,dev,1.8493392382998513,1.1138206683259837,4074.1914650452613,7010.660380378081,2.3964867140841033,6644.22732426154,node_10,Succeeded,1,7230,Recreate,Manual,862.4738836140901
pod_199,kube-system,0.9424304154110049,3.1948143202774997,1708.3189470852192,5539.833261491773,3.8225848253170125,3729.1577456100567,node_24,Unknown,4,99282,RollingUpdate,Auto,635.7716322280372
pod_200,prod,0.7789373528582499,1.3144147398025132,200.1304124173521,1710.8707287376458,1.5310077805304534,5926.450966133743,node_14,Pending,0,41617,RollingUpdate,Manual,996.1864273320291
pod_201,kube-system,0.5571883440500727,2.276131063737662,3873.2434416337474,5443.6126980415775,2.4187832643019465,6824.328465334156,node_47,Failed,9,90785,RollingUpdate,Auto,990.5132189695792
pod_202,default,1.3859133618019175,2.029576837247187,1975.4146902034,7254.452476632476,1.8401028445018208,1307.66572851588,node_25,Unknown,8,95443,Recreate,Auto,895.3991891125602
pod_203,dev,1.4441267165204028,1.159730254869851,3403.01259747843,1183.146780445676,0.28727832394356145,3847.2083208342083,node_6,Succeeded,4,63724,RollingUpdate,Auto,426.59704316831125
pod_204,default,1.8762791739081768,2.1030357052219317,3971.1437863004376,990.1040618909574,3.541835333523249,3436.698283332078,node_47,Unknown,6,46326,RollingUpdate,Manual,780.4650020479907
pod_205,dev,0.8322042301692444,3.8515056279480793,3434.5874493702677,293.75871385026767,2.567612433908091,2077.382498615427,node_38,Pending,8,29038,Recreate,Auto,608.2915596956487
pod_206,default,1.0217030024633094,2.1941494588602115,592.2619164875468,6426.353214055291,3.1644952820749768,3008.643077190359,node_17,Failed,9,76805,RollingUpdate,Manual,153.34634602915276
pod_207,default,1.2804360887970188,3.2543092670047953,3384.4562668259646,5319.333093525055,3.5992072350638353,1638.294426418608,node_5,Failed,3,99034,RollingUpdate,Manual,410.204108583926
pod_208,prod,0.6233477619639461,3.2650056076087695,3787.7701578168403,929.9364445353795,0.615534792827868,7123.5981489135465,node_1,Running,3,49221,RollingUpdate,Auto,47.478248034065196
pod_209,kube-system,1.761895665346057,3.5269317246540806,1764.2160576162314,4411.98639529885,0.9036127205056155,5314.706028807984,node_39,Running,5,84790,RollingUpdate,Auto,749.4521736280781
pod_210,prod,0.7946899737598023,3.1679339895895926,760.7840466914329,390.2893349438965,0.7854194326031587,3673.245889324872,node_28,Failed,6,31043,Recreate,Manual,683.157159587374
pod_211,prod,0.3506920891387951,3.646530186886073,681.3554697535513,5239.082404595541,3.828246794257535,8142.989140875436,node_40,Pending,1,56232,Recreate,Auto,829.1506874330732
pod_212,default,0.42029642122623423,0.7642831051543925,2740.276452289774,3260.865587906467,0.2650432406324632,2433.546848703233,node_24,Succeeded,5,20356,RollingUpdate,Auto,319.87504798928734
pod_213,dev,0.4108687645307705,1.9939627162298226,3882.908474361049,4260.65028345276,2.897845553789858,7710.6136468912555,node_22,Pending,0,91245,RollingUpdate,Manual,317.5656685445166
pod_214,prod,1.3039783580991104,0.8181800155244182,3670.042289601699,6730.566729718588,1.625868742715828,3941.1223503654937,node_31,Failed,8,99910,Recreate,Manual,686.4770788183723
pod_215,kube-system,1.4516364874817107,3.084505898564321,1409.7681256999974,1788.0328065009435,2.0835538847500557,4138.163078652582,node_49,Failed,9,20918,Recreate,Manual,360.4062400424266
pod_216,dev,1.460852753636576,1.9299949010233137,2520.7445543321983,6332.747760507317,1.0759380605312865,3356.871330444599,node_9,Succeeded,3,96809,RollingUpdate,Auto,84.01351120482892
pod_217,kube-system,1.3817995320797556,1.533233052690961,256.92215431560135,4992.389262510142,3.873117346875941,97.99442410220217,node_49,Failed,2,18594,RollingUpdate,Auto,48.19147855034211
pod_218,kube-system,0.14332035768860235,0.6323177569194116,1272.7419310581865,1763.0034641203813,1.2738329702017084,6035.167580320429,node_6,Failed,1,19755,RollingUpdate,Auto,17.889868742174354
pod_219,kube-system,1.1871322314133792,1.6022814169375517,1985.1916191187406,1311.6459137260495,0.7192908195705643,6229.409831424106,node_37,Running,8,89179,Recreate,Manual,637.9680358777791
pod_220,dev,1.542736958195094,2.647094763571926,1633.174350101137,5652.306753557041,1.101049598464893,1262.1913130179437,node_38,Unknown,7,70092,Recreate,Auto,380.5569255033151
pod_221,default,1.9112921205561462,3.651321982358856,430.0910386000936,7482.146310114194,0.2658085297550352,8058.934279016377,node_37,Running,3,85681,RollingUpdate,Manual,971.5357373473678
pod_222,prod,1.6752406333020604,0.8369125821891348,2782.495558170879,4036.4323124609955,3.305073137226056,1085.906207532651,node_3,Failed,0,9908,RollingUpdate,Manual,923.8536192529646
pod_223,prod,1.02881867348205,1.8987357400691374,1291.5393775051614,966.3530780412635,0.3592406176548737,2858.4064631700057,node_30,Running,6,95581,RollingUpdate,Manual,632.7921553438293
pod_224,prod,1.7504909893943827,1.2669353954013791,128.55258792981937,4206.514091715808,3.6165095281079935,2207.0939274124894,node_21,Failed,2,37702,RollingUpdate,Manual,253.52291545322413
pod_225,default,0.8836021010152157,1.6997655442602628,223.4194538906154,1097.5531788331791,3.2310563704277335,4655.352029149025,node_31,Unknown,7,96641,Recreate,Auto,610.4984451051939
pod_226,prod,0.7801689800032672,2.230657094188671,1446.3968115132332,3653.0788867043166,2.550190623326083,4839.812470261372,node_4,Pending,1,27834,Recreate,Auto,677.6398257876773
pod_227,default,0.9806161421777829,2.830375097706623,4068.0248822887656,3430.058562715432,0.8458372446389077,6131.160458471416,node_47,Pending,7,95070,RollingUpdate,Manual,139.72795402223005
pod_228,dev,0.8564514347386375,2.2322623846764245,1050.3149015047,8137.927908174262,3.382266656787055,1145.8893196338913,node_15,Running,1,6793,RollingUpdate,Manual,99.53793383268572
pod_229,dev,1.6577062744227868,0.8926016446765447,1233.4126508148477,7391.044969305638,0.2287785061260803,6276.244207414517,node_48,Pending,9,54649,RollingUpdate,Manual,233.119108526899
pod_230,kube-system,1.318098558055925,3.779576367250984,297.16577314602387,6736.165761929752,2.0952519375144902,481.8065556227175,node_9,Unknown,9,21430,Recreate,Manual,922.4201739289618
pod_231,dev,0.6935632645735944,3.397031967738346,1105.4603939126584,2894.883880171873,3.7458570127381705,1842.2336683705107,node_24,Pending,5,79250,RollingUpdate,Auto,414.15296425785573
pod_232,default,1.9143342450449663,1.7201026238228223,3833.008694092034,3089.498186300149,3.183456536085484,2215.5787427524083,node_22,Pending,1,72387,Recreate,Manual,575.7336776225599
pod_233,kube-system,0.12520953705910934,2.9879805966841717,1557.5609447808872,6580.11932470487,3.580497225190947,3759.5994039950647,node_37,Succeeded,1,39097,Recreate,Auto,307.0515550471027
pod_234,prod,0.39403904202677975,2.166407688076459,2962.607421614383,844.412191707401,1.6729762852964716,2740.1960152964266,node_39,Pending,3,50401,Recreate,Auto,151.6084456473915
pod_235,default,0.35258003516889846,1.5302854688590906,2186.8653843963234,4702.038258332022,1.0282072709525751,6527.978534265698,node_0,Succeeded,3,95561,RollingUpdate,Manual,6.284174523861652
pod_236,dev,1.129780906905012,1.7579037421813417,1362.447448377634,7129.320396629752,2.6432376487074,630.3269372526329,node_4,Failed,6,54661,RollingUpdate,Manual,796.9693370482287
pod_237,prod,0.9240975945757145,2.604540726698029,3545.2736947710277,4564.953559040508,0.5521612052712217,2192.0020278236307,node_20,Unknown,9,49397,RollingUpdate,Manual,770.9562098423148
pod_238,default,1.6890589695101896,3.1734449975464014,1846.3157974354622,1796.0377713285436,1.420694408679445,1047.3521404840376,node_23,Pending,2,909,RollingUpdate,Manual,705.1210866512281
pod_239,prod,0.15612881954530433,3.2027571735399505,3833.886046559838,7112.856494921834,3.3123347459440895,2370.2161398870776,node_33,Running,4,52417,Recreate,Auto,454.08224900682836
